Index Type	Index Volume	Index Page	Entry Order	Subject	Type	Detail	Detail Prefix Added	Citation Order	Citation Law Type	Citation Year	Citation Session	Citation Session Type	Citation Volume	Citation Page	Citation Page Range	Citation Chapter	Citation Bill Type	Citation Bill Number
Va. Acts Index	1981-1985	1	14	ACTIONS AND SUITS	Citation	Antitrust Act; certain testimony or other information compelled by Attorney General or under court order may not be used against individual or witness in any criminal case. Amending § 59.1-9.10	f	1	Va. Acts	1982				477		285	S.B.	333
Va. Acts Index	1981-1985	1	15	ACTIONS AND SUITS	Citation	Antitrust Act; town attorneys may institute actions for violations thereof. Amending § 59.1-9.15	f	1	Va. Acts	1982				159		60	H.B.	139
Va. Acts Index	1981-1985	1	16	ACTIONS AND SUITS	Citation	Arbitration; litigation of matters involving agreements thereto. Amending § 8.01-577	f	1	Va. Acts	1983				633		485	H.B.	339
Va. Acts Index	1981-1985	1	17	ACTIONS AND SUITS	Citation	Attorneys; proceedings pending disciplinary action. Adding § 54-74.01	f	1	Va. Acts	1985				536		418	H.B.	1360
Va. Acts Index	1981-1985	1	18	ACTIONS AND SUITS	Citation	Child support; court may require payroll deduction by employer. Amending § 20-113; adding § 20-79.1.	f	1	Va. Acts	1982				496		298	S.B.	375
Va. Acts Index	1981-1985	1	19	ACTIONS AND SUITS	Citation	Child support; institution of garnishment proceedings. Amending §§ 8.01-511 and 16.1-279	f	1	Va. Acts	1983				608		468	S.B.	243
Va. Acts Index	1981-1985	1	20	ACTIONS AND SUITS	Citation	Circuit court clerks; fees charged in any garnishment or attachment proceeding or for filing of counterclaim. Amending § 14.1-112	f	1	Va. Acts	1984				581		356	S.B.	308
Va. Acts Index	1981-1985	1	21	ACTIONS AND SUITS	Citation	Civil actions; permits pleading in the alternative and separate trials of certain claims or issues. Amending § 8.01-281	f	1	Va. Acts	1981				618		426	S.B.	827
Va. Acts Index	1981-1985	1	22	ACTIONS AND SUITS	Citation	Civil actions; when motion made on third-party claims in traffic cases. Amending § 8.01-281	f	1	Va. Acts	1983				199		183	H.B.	406
Va. Acts Index	1981-1985	1	23	ACTIONS AND SUITS	Citation	Civil cases; increases amount of claim for jurisdiction in general district courts. Amending §§ 16.1-77 and 16.1-92	f	1	Va. Acts	1981				544		404	H.B.	105
Va. Acts Index	1981-1985	1	24	ACTIONS AND SUITS	Citation	Contracts or notes; when judgment shall be given in an action. Amending § 8.01-28	f	1	Va. Acts	1983				153		136	H.B.	447
Va. Acts Index	1981-1985	1	25	ACTIONS AND SUITS	Citation	Death by Wrongful Act; punitive damages may be recovered for willful or wanton conduct. Amending § 8.01-52	f	1	Va. Acts	1982				695		441	H.B.	135
Va. Acts Index	1981-1985	2	1	ACTIONS AND SUITS	Citation	Divorce and annulment cases; service of process. Amending § 8.01-293	f	1	Va. Acts	1981				128		110	H.B.	1061
Va. Acts Index	1981-1985	2	2	ACTIONS AND SUITS	Citation	Divorce and annulment cases; when court may make orders pending suit. Amending § 20-103	f	1	Va. Acts	1982				512		306	H.B.	43
Va. Acts Index	1981-1985	2	3	ACTIONS AND SUITS	Citation	Garnishment; form of summons, disposition, etc. Amending §§ 8.01-511, 8.01-515 and 8.01-520; adding §§ 8.01-512.3 and 8.01-516.1; repealing §§ 8.01-512, 8.01-512.1 and 8.01-516	f	1	Va. Acts	1983				491		399	H.B.	540
Va. Acts Index	1981-1985	2	4	ACTIONS AND SUITS	Citation	Garnishment; notice of exemptions therefrom, form. Amending § 8.01-511; adding §§ 8.01-512.4 and 8.01-512.5.	f	1	Va. Acts	1984				1		1	H.B.	403
Va. Acts Index	1981-1985	2	5	ACTIONS AND SUITS	Citation	Garnishment; what form notice to contain. Amending § 8.01-511	f	1	Va. Acts	1985				978		524	H.B.	1435
Va. Acts Index	1981-1985	2	6	ACTIONS AND SUITS	Citation	Garnishment summons; form. Amending § 8.01-512	f	1	Va. Acts	1981				248		220	H.B.	1112
Va. Acts Index	1981-1985	2	7	ACTIONS AND SUITS	Citation	Highway construction; regulations for claims on contracts. Amending §§ 33.1-386, 33.1-387 and 33.1-388	f	1	Va. Acts	1982				529		320	H.B.	319
Va. Acts Index	1981-1985	2	8	ACTIONS AND SUITS	Citation	Insurance companies; awarding of attorney fees in civil suits against insurers. Adding § 38.1-32.1.	f	1	Va. Acts	1982				982		576	S.B.	346
Va. Acts Index	1981-1985	2	9	ACTIONS AND SUITS	Citation	Local officers and employees; reimbursement for legal expenses in certain proceedings. Adding § 15.1-19.2:1.	f	1	Va. Acts	1984				618		394	H.B.	759
Va. Acts Index	1981-1985	2	10	ACTIONS AND SUITS	Citation	Statute of limitations; dismissal of actions by nonsuit, whether in state or federal court. Amending §§ 8.01-229 and 8.01-380	f	1	Va. Acts	1983				497		404	H.B.	608
Va. Acts Index	1981-1985	2	11	ACTIONS AND SUITS	Citation	Taxes; institution of suit for collection shall not impose or restrict a statute of limitation. Amending § 58-1014	f	1	Va. Acts	1981				597		421	S.B.	753
Va. Acts Index	1981-1985	2	12	ACTIONS AND SUITS	Citation	Tort claims against State; tolling provision when claimant under disability at time the cause of action accrued. Amending §§ 8.01-195.6 and 8.01-195.7.	f	1	Va. Acts	1984				1116		638	H.B.	273
Va. Acts Index	1981-1985	2	13	ACTIONS AND SUITS	Citation	Tort claims cases; liability of State for damages. Amending § 8.01-195.3.	f	1	Va. Acts	1982				647		397	S.B.	45
Va. Acts Index	1981-1985	2	14	ACTS OF ASSEMBLY	See	See: Publications, State	f	1										
Va. Acts Index	1981-1985	2	15	ADMINISTRATION AND FINANCE, SECRETARY OF	See	See: Administration of the Government Generally	f	1										
Va. Acts Index	1981-1985	2	16	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Accountants; Board of Accountancy to study ways to reverse its interference with State Corporation Commission's ability to compete with private sector in acquisition and retention thereof	f	1	Va. Acts	1981				1473			S.J.R.	170
Va. Acts Index	1981-1985	2	17	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Accounts, Department of; Comptroller to make annual report. Amending § 2.1-207	f	1	Va. Acts	1984				601		378	H.B.	437
Va. Acts Index	1981-1985	2	18	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Accounts, Department of; duties of Comptroller. Amending §§ 2.1-196.1, 2.1-203, 2.1-402 and 2.1-438	f	1	Va. Acts	1984				1040		612	H.B.	436
Va. Acts Index	1981-1985	2	19	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Accounts, Department of; responsibilities of Comptroller. Amending §§ 2.1-206, 4-22, 8.01-604, 8.01-605, 15.1-1041, 55-184.1, 55-186, 55-188, 55-189, 55-190, 55-192, 55-197 and 55-200	f	1	Va. Acts	1981				792		514	S.B.	597
Va. Acts Index	1981-1985	2	20	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Administrative departments; revision. Adding § 2.1-1.1; repealing § 2.1-1.	f	1	Va. Acts	1982				1252		661	H.B.	254
Va. Acts Index	1981-1985	2	21	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Administrative Process Act and Register Act; exemptions thereunder. Amending 9-6.14:4, 9-6.14:7.1, 9-6.14:8, 9-6.14:9.4, 9-6.14:22 and 9-6.16; adding § 9-6.14:4.1; repealing 9-6.14:6, 9-6.14:10 and 9-6.14:20	f	1	Va. Acts	1985				1108		602	H.B.	1142
Va. Acts Index	1981-1985	2	22	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Advisory agencies; excludes disclosure of certain financial interests by members. Adding § 2.1-353.01	f	1	Va. Acts	1981				16		15	S.B.	223
Va. Acts Index	1981-1985	2	23	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Aging, Department for; contracts between area agencies and Campbell County. Adding § 2.1-373.01	f	1	Va. Acts	1985				137		112	H.B.	1772
Va. Acts Index	1981-1985	2	24	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Aging, Department for; membership of Long-Term Care Council. Amending §§ 2.1-373.4, 2.1-373.5 and 2.1-373.6.	f	1	Va. Acts	1983				518		411	S.B.	64
Va. Acts Index	1981-1985	2	25	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Aging, Department for; outlining purpose. Amending § 2.1-373	f	1	Va. Acts	1983				247		215	S.B.	125
Va. Acts Index	1981-1985	2	26	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Aging, Department for; powers and duties. Amending § 2.1-373	f	1	Va. Acts	1983				183		165	H.B.	71
Va. Acts Index	1981-1985	2	27	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Aging, Office on; name changed to Department for the Aging, general powers and duties, etc. Amending §§ 2.1-51.15, 2.1-371 through 2.1-373.2, 22.1-222 and 63.1-310	f	1	Va. Acts	1982				552		345	S.B.	174
Va. Acts Index	1981-1985	2	28	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Alzheimer's and Related Diseases Research Award Fund; to be administered by Center on Aging, appropriation	f	1	Va. Acts	1982				599		355	H.B.	863
Va. Acts Index	1981-1985	2	29	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Applebutter Making Contest; designated as 3rd week in September. Adding § 2.1-27.1.	f	1	Va. Acts	1983				105		95	H.B.	345
Va. Acts Index	1981-1985	2	30	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Art and Architectural Review Council; under auspices of Department of General Services. Amending § 2.1-488.1.	f	1	Va. Acts	1981				249		221	H.B.	1135
Va. Acts Index	1981-1985	3	1	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Athletic leaves of absence for state employees; Governor to establish rules and regulations. Adding § 2.1-114.2:1.	f	1	Va. Acts	1981				381		335	H.B.	1336
Va. Acts Index	1981-1985	3	2	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Audits of certain political subdivisions; requirements. Amending § 2.1-164	f	1	Va. Acts	1981				839		547	H.B.	1779
Va. Acts Index	1981-1985	3	3	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Audits of certain political subdivisions; to include financial transactions. Amending § 2.1-164	f	1	Va. Acts	1982				1063		631	H.B.	890
Va. Acts Index	1981-1985	3	4	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Automated data processing equipment; Department of Management Analysis and Systems Development to execute certain contracts and dispose of certain surplus equipment. Amending §§ 2.1-410 and 2.1-457; adding § 2.1-457.1.	f	1	Va. Acts	1981				177		167	S.B.	671
Va. Acts Index	1981-1985	3	5	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Boards, commissions, councils, etc.; certain per diem compensation of members shall include full-time faculty members of state-supported colleges and universities. Amending § 2.1-20.3.	f	1	Va. Acts	1981				188		181	H.B.	1673
Va. Acts Index	1981-1985	3	6	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Boards, commissions, councils, etc.; classification by authority of executive branch. Adding § 9-6.25	f	1	Va. Acts	1985				538		419	H.B.	1448
Va. Acts Index	1981-1985	3	7	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Boards, commissions, divisions, etc.; supervisory authority and responsibilities of agency directors. Amending §§ 3.1-1, 3.1-8, 3.1-426, 9-84.07, 9-154, 10-17.14, 15.1-945.2, 15.1-945.3, 22.1-343, 22.1-344, 42.1-13, 62.1-44.14, 62.1-44.15 and 63.1-85.2:1; repealing § 42.1-7.	f	1	Va. Acts	1985				485		397	H.B.	1446
Va. Acts Index	1981-1985	3	8	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Boards, councils, commissions and offices within executive branch of state government; Governor to study and report on standard nomenclature. Amending §§ 2.1-20.4, 2.1-51.9, 2.1-51.9:1, 2.1-51.15, 2.1-51.18, 2.1-64.36, 2.1-113.1, 2.1-116.11, 2.1-393, 2.1-486, 2.1-488.1, 2.1-550, 2.1-559.4, 2.1-700, 2.1-703, 3.1-22.4, 3.1-194.1, 3.1-249.13, 3.1-276, 3.1-287, 3.1-290, 3.1-308, 3.1-309, 3.1-319, 3.1-320, 3.1-618, 3.1-631, 3.1-634, 3.1-647, 3.1-648, 3.1-678, 3.1-684.13, 3.1-684.32, 3.1-763.6, 3.1-763.7, 3.1-796.013, 3.1-796.11:2, 3.1-796.13, 3.1-796.15, 3.1-1043, 4-2, 4-3, 4-6.1, 5.1-2.1, 9-16, 9-84.5, 9-95.1, 9-116, 9-138.1, 9-149, 9-152.1, 9-153.1, 9-156, 9-157, 10-17.10, 10-17.20, 10-21.3:4, 10-90.32, 10-135, 10-173.2, 10-173.3, 10-173.4, 10-173.6, 10-173.7, 10-186.3, 10-186.4, 10-217, 10-218, 10-256, 15.1-173, 21-3, 21-6, 22.1-299.1, 22.1-339, 22.1-341, 23-9.10, 23-9.10:1, 23-9.10:2, 23-135.7:7, 23-135.7:13, 23-141.3, 28.1-230, 32.1-79, 32.1-80, 32.1-89, 32.1-114, 32.1-122.1, 32.1-122.2, 32.1-233, 32.1-242, 32.1-328, 33.1-1, 40.1-2, 40.1-22, 42.1-32.7, 42.1-80, 45.1-5, 45.1-270.7, 45.1-295, 51-111.26:2, 51-111.67:17, 54-1, 54-1.18, 54-291.1, 54-295.1, 54-729.30, 54-737, 54-765.2, 54-934.1, 54-950, 54-951, 58.1-3239, 60.1-38, 62.1-153 and 63.1-248.16; adding §§ 2.1-1.3 through 2.1-1.5.	f	1	Va. Acts	1985				626		448	H.B.	1322
Va. Acts Index	1981-1985	3	9	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Boards, councils, commissions, offices and departments within executive branch of state government; Governor to study and report on standard nomenclature. Amending §§ 2.1-1.1, 2.1-51.9, 2.1-51.15, 2.1-51.18, 2.1-51.21, 2.1-51.27, 2.1-64.32, 2.1-114.5:3, 2.1-550, 2.1-559.1, 2.1-705, 3.1-32, 22.1-339, 22.1-340, 44-146.18, 46.1-1, 46.1-22 and 63.1-85.1:2; adding §§ 2.1-1.3, 2.1-1.4, and 2.1-1.5.	f	1	Va. Acts	1985				615		447	H.B.	1321
Va. Acts Index	1981-1985	3	10	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Bond issues; form and manner of execution, excluding registers of bonds maintained by political subdivisions from provisions of Freedom of Information Act. Amending §§ 2.1-342 and 15.1-201	f	1	Va. Acts	1983				822		607	H.B.	279
Va. Acts Index	1981-1985	3	11	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Bonds, notes, obligations, etc., issued by any political subdivision, authority, commission, etc.; certain information thereon to be retained by Secretary of Commonwealth. Amending § 2.1-71	f	1	Va. Acts	1981				807		526	H.B.	1272
Va. Acts Index	1981-1985	3	12	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Budget bill; additional appropriations for Department of General Services and higher educational institutions for 1982-84 biennium. Amending Chapter 615, 1982 Acts	f	1	Va. Acts	1983				729		548	H.B.	31
Va. Acts Index	1981-1985	3	13	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Budget bill; additional appropriations for higher educational institutions and Department of General Services for 1980-82 biennium. Amending Chapter 664, 1980 Acts	f	1	Va. Acts	1981				631		441	H.B.	1608
Va. Acts Index	1981-1985	3	14	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Budget bill; additional appropriations for higher educational institutions and Department of General Services for 1980-82 biennium. Amending Chapter 664, 1980 Acts	f	1	Va. Acts	1981				646		448	H.B.	1834
Va. Acts Index	1981-1985	3	15	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Budget bill; additional appropriations for institutions of higher education for 1984-86 biennium. Amending Chapter 754, 1984 Acts	f	1	Va. Acts	1985				991		533	S.B.	699
Va. Acts Index	1981-1985	3	16	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Budget bill; additional appropriations for 1980-82 biennium. Amending Chapter 760, 1980 Acts	f	1	Va. Acts	1981				949		601	H.B.	1250
Va. Acts Index	1981-1985	3	17	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Budget bill; additional appropriations for 1980-82 biennium. Amending Chapter 760, 1980 Acts	f	1	Va. Acts	1982				34		28	H.B.	32
Va. Acts Index	1981-1985	3	18	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Budget bill; additional appropriations for 1982-84 biennium. Amending Chapter 684, 1982 Acts	f	1	Va. Acts	1983				848		622	H.B.	30
Va. Acts Index	1981-1985	3	19	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Budget bill; additional appropriations for 1982-84 biennium. Amending Chapter 684, 1982 Acts	f	1	Va. Acts	1984				104		97	H.B.	29
Va. Acts Index	1981-1985	3	20	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Budget bill; additional appropriations for 1984-86 biennium. Amending Chapter 755, 1984 Acts	f	1	Va. Acts	1985				1158		619	H.B.	1050
Va. Acts Index	1981-1985	3	21	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Budget bill; proposed appropriations for higher educational institutions and Department of General Services for 1982-84 biennium	f	1	Va. Acts	1982				1040		615	H.B.	31
Va. Acts Index	1981-1985	3	22	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Budget bill; proposed appropriations for higher educational institutions for 1984-86 biennium	f	1	Va. Acts	1984				1765		754	H.B.	31
Va. Acts Index	1981-1985	3	23	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Budget bill; proposed appropriations for 1982-84 biennium	f	1	Va. Acts	1982				1286		684	H.B.	30
Va. Acts Index	1981-1985	3	24	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Budget bill; proposed appropriations for 1984-86 biennium	f	1	Va. Acts	1984				1772		755	H.B.	30
Va. Acts Index	1981-1985	3	25	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Budget, state; procedure for submission to General Assembly. Amending § 2.1-398	f	1	Va. Acts	1981				130		114	H.B.	1100
Va. Acts Index	1981-1985	4	1	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Capital outlay policies; Joint Subcommittee of House Committee on Appropriations and Senate Committee on Finance, et al., to study procedures thereof, including the feasibility of using lease/purchase agreements as a means of procuring state buildings, appropriation	f	1	Va. Acts	1984				2204			H.J.R.	34
Va. Acts Index	1981-1985	4	2	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Capital outlay policies; Joint Subcommittee to continue study, appropriation	f	1	Va. Acts	1985				1646			S.J.R.	88
Va. Acts Index	1981-1985	4	3	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Capital outlay projects; Secretary of Administration and Finance to establish rules therefor. Adding § 2.1-51.31	f	1	Va. Acts	1983				643		497	H.B.	534
Va. Acts Index	1981-1985	4	4	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Capitol Police; Committee on Militia and Police to study transferring supervisory authority from Secretary of Public Safety to General Assembly, appropriation	f	1	Va. Acts	1981				1409			H.R.	44
Va. Acts Index	1981-1985	4	5	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Capitol Police; responsibility removed from Secretary of Public Safety to Legislative Support Commission, powers, duties and functions thereunder. Amending § 30-34.2; adding § 30-34.2:1; repealing §§ 2.1-51.18:1 and 2.1-51.18:2.	f	1	Va. Acts	1982				395		243	H.B.	84
Va. Acts Index	1981-1985	4	6	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Capitol Police; vested with authority of law-enforcement officer when accompanying members of Supreme Court. Amending § 30-34.2:1.	f	1	Va. Acts	1984				298		149	S.B.	122
Va. Acts Index	1981-1985	4	7	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Chesapeake Bay; Secretary of Commerce and Resources to monitor and report on quality of water and living resources thereof. Adding § 2.1-51.8:2.	f	1	Va. Acts	1984				342		183	S.B.	404
Va. Acts Index	1981-1985	4	8	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Child day-care services and facilities; Director of Division for Children to develop and report on plan therefor. Adding § 2.1-553.2.	f	1	Va. Acts	1985				416		341	H.B.	1696
Va. Acts Index	1981-1985	4	9	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Children, Division for; duties and responsibilities. Amending § 2.1-552; adding § 2.1-553.1; repealing third enactment of Chapter 560, 1977 Acts	f	1	Va. Acts	1984				829		502	H.B.	96
Va. Acts Index	1981-1985	4	10	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Children, Division for; Joint Legislative Audit and Review Commission, et al., to study	f	1	Va. Acts	1983				1246			H.J.R.	10
Va. Acts Index	1981-1985	4	11	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Children's Facilities, Interdepartmental Committee on Rate-setting for; created. Adding § 2.1-599	f	1	Va. Acts	1983				798		589	S.B.	81
Va. Acts Index	1981-1985	4	12	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Children's Facilities, Interdepartmental Committee on Rate-setting for; when due process procedures shall take effect. Amending § 2.1-703	f	1	Va. Acts	1984				66		58	S.B.	55
Va. Acts Index	1981-1985	4	13	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Circuit court clerks; duty to send list of constitutional officers to Secretary of Commonwealth. Amending § 17-54	f	1	Va. Acts	1981				63		49	S.B.	697
Va. Acts Index	1981-1985	4	14	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Circuit court clerks; salaries, Auditor of Public Accounts and Secretary of Administration and Finance to report on fees, charges, salaries, etc., of such office. Adding § 14.1-143.2; repealing §§ 14.1-52.1, 14.1-143.1, 14.1-166 and 14.1-167	f	1	Va. Acts	1982				1000		589	H.B.	560
Va. Acts Index	1981-1985	4	15	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Civil cases; certain payment of costs and attorneys' fees when person contests action of an agency	f	1	Va. Acts	1981				639		446	H.B.	1735
Va. Acts Index	1981-1985	4	16	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Commonwealth's attorneys and assistants; authorized to serve also as a Special Assistant US Attorney or Assistant US Attorney. Amending § 2.1-33	f	1	Va. Acts	1983				719		539	H.B.	474
Va. Acts Index	1981-1985	4	17	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Community Action Act; created. Adding §§ 2.1-587 through 2.1-598	f	1	Va. Acts	1982				1258		667	H.B.	466
Va. Acts Index	1981-1985	4	18	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Comprehensive Employment Training Administration (CETA); Joint Legislative Audit and Review Commission to study effectiveness of existing programs administered by state agencies	f	1	Va. Acts	1981				1379			H.J.R.	268
Va. Acts Index	1981-1985	4	19	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Computer Services, Department of; duties. Amending § 2.1-563	f	1	Va. Acts	1984				63		56	S.B.	45
Va. Acts Index	1981-1985	4	20	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Conflict of Interests Act, Comprehensive; created, includes House and Senate Ethics Advisory Panels, abolishing previous provisions. Adding §§ 2.1-599 through 2.1-634; repealing §§ 2.1-347 through 2.1-358	f	1	Va. Acts	1983				504		410	S.B.	23
Va. Acts Index	1981-1985	4	21	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Conflict of Interests Act, Comprehensive; filing of disclosure statement by members of General Assembly, Amending § 2.1-612	f	1	Va. Acts	1984				300		151	S.B.	129
Va. Acts Index	1981-1985	4	22	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Conflict of Interests Act, Comprehensive; introduction of opinions of town attorneys as evidence in trials for willful violation of Act. Amending § 2.1-627	f	1	Va. Acts	1984				301		152	S.B.	130
Va. Acts Index	1981-1985	4	23	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Conflict of Interests Act, Comprehensive; not applicable to certain employee's interest in a contract between an educational institution and a publisher regarding textbooks. Amending §§ 2.1-605, 2.1-610 and 11-74	f	1	Va. Acts	1985				1053		565	H.B.	1140
Va. Acts Index	1981-1985	4	24	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Conflict of Interests Act, Comprehensive; not applicable to certain employees of a governmental agency who live in same household. Amending § 2.1-608	f	1	Va. Acts	1985				977		523	H.B.	1413
Va. Acts Index	1981-1985	4	25	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Conflict of Interests Act, Comprehensive; not applicable to certain persons employed by a governmental agency which negotiates or approves a contract. Amending § 2.1-608	f	1	Va. Acts	1984				360		196	S.B.	304
Va. Acts Index	1981-1985	4	26	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Conflict of Interests Act, Comprehensive; not applicable to certain sealed bid contracts. Amending § 2.1-606	f	1	Va. Acts	1985				769		480	S.B.	498
Va. Acts Index	1981-1985	4	27	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Conflict of Interests Act, Comprehensive; shall remain in force and effect for zoning variances in certain counties. Amending § 2.1-599	f	1	Va. Acts	1984				270		122	H.B.	299
Va. Acts Index	1981-1985	4	28	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Conservation and Economic Development, Board of; regulations concerning surface mining of coal shall not come under guidelines of Administrative Process Act. Amending §§ 9-6.14:9, 45.1-220.3 and 45.1-230	f	1	Va. Acts	1982				677		425	H.B.	262
Va. Acts Index	1981-1985	5	1	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Constitutional amendment; limitation on state expenditures (first reference). Amending Section 8 of Article X.	f	1	Va. Acts	1981				1349		643	H.J.R.	166
Va. Acts Index	1981-1985	5	2	ADMINISTRATION OF THE GOVERNMENT GENERALLY	Citation	Constitutional amendment; limitation on state expenditures (first reference). Amending Section 8 of Article X.	f	1	Va. Acts	1981				1348		641	S.J.R.	161
